"exercise_label","features"
"Lateral Raise","{""leftHipAngle"": 154.24953899811044, ""leftKneeAngle"": 178.276656132287, ""rightHipAngle"": 165.9500514667478, ""leftElbowAngle"": 152.9376829691803, ""rightKneeAngle"": 174.6521825562121, ""rightElbowAngle"": 164.14473303405563, ""leftShoulderAngle"": 95.84364153960864, ""rightShoulderAngle"": 91.9740498621954}"
"Lateral Raise","{""leftHipAngle"": 156.00379566531046, ""leftKneeAngle"": 178.3592895506218, ""rightHipAngle"": 165.17842220192108, ""leftElbowAngle"": 150.7209961279706, ""rightKneeAngle"": 175.3765628156858, ""rightElbowAngle"": 166.13648495267503, ""leftShoulderAngle"": 96.34301508496272, ""rightShoulderAngle"": 95.85158860009734}"
"Lateral Raise","{""leftHipAngle"": 158.06553370198623, ""leftKneeAngle"": 179.3003890946505, ""rightHipAngle"": 160.1927301743661, ""leftElbowAngle"": 162.63697962543137, ""rightKneeAngle"": 170.36895313451723, ""rightElbowAngle"": 165.4867867946478, ""leftShoulderAngle"": 85.31686522666196, ""rightShoulderAngle"": 89.1806252499894}"
"Lateral Raise","{""leftHipAngle"": 155.46740164708723, ""leftKneeAngle"": 175.58719580029475, ""rightHipAngle"": 166.8495588687114, ""leftElbowAngle"": 162.97497830652728, ""rightKneeAngle"": 174.90688834372557, ""rightElbowAngle"": 177.25580138379232, ""leftShoulderAngle"": 45.866539507481306, ""rightShoulderAngle"": 58.66086412282865}"
"Lateral Raise","{""leftHipAngle"": 156.2205280513921, ""leftKneeAngle"": 179.8366546618891, ""rightHipAngle"": 157.27542652472957, ""leftElbowAngle"": 146.42368728842644, ""rightKneeAngle"": 164.95092111693964, ""rightElbowAngle"": 148.2308672561635, ""leftShoulderAngle"": 33.799258489782844, ""rightShoulderAngle"": 32.25062269555903}"
"Lateral Raise","{""leftHipAngle"": 156.94126210023452, ""leftKneeAngle"": 178.65201975515865, ""rightHipAngle"": 155.88249353076245, ""leftElbowAngle"": 128.0913430359388, ""rightKneeAngle"": 168.47161843884965, ""rightElbowAngle"": 119.8877471772656, ""leftShoulderAngle"": 20.930555489511615, ""rightShoulderAngle"": 23.576673974520872}"
"Lateral Raise","{""leftHipAngle"": 156.661091714333, ""leftKneeAngle"": 178.19206240701837, ""rightHipAngle"": 156.9743513316474, ""leftElbowAngle"": 119.40807752745329, ""rightKneeAngle"": 169.39429094369987, ""rightElbowAngle"": 109.19320714341568, ""leftShoulderAngle"": 21.9762849147691, ""rightShoulderAngle"": 24.02551560825968}"
"Lateral Raise","{""leftHipAngle"": 155.14693759248425, ""leftKneeAngle"": 178.94438751982776, ""rightHipAngle"": 159.2979637883985, ""leftElbowAngle"": 123.93747828495268, ""rightKneeAngle"": 170.6990240851692, ""rightElbowAngle"": 121.78918952332926, ""leftShoulderAngle"": 39.788607769845065, ""rightShoulderAngle"": 36.88030692021375}"
"Lateral Raise","{""leftHipAngle"": 154.93376166701654, ""leftKneeAngle"": 173.99992402490884, ""rightHipAngle"": 163.75383402417904, ""leftElbowAngle"": 170.49328478329764, ""rightKneeAngle"": 172.29845332764688, ""rightElbowAngle"": 175.79077517464296, ""leftShoulderAngle"": 74.10228616047826, ""rightShoulderAngle"": 74.32747081861379}"
"Lateral Raise","{""leftHipAngle"": 156.08274655028086, ""leftKneeAngle"": 177.1526879918496, ""rightHipAngle"": 165.0387713163917, ""leftElbowAngle"": 162.0605051461019, ""rightKneeAngle"": 174.07407306137125, ""rightElbowAngle"": 170.09376507495708, ""leftShoulderAngle"": 94.0321308285889, ""rightShoulderAngle"": 92.55891033091336}"
"Lateral Raise","{""leftHipAngle"": 156.5778786824554, ""leftKneeAngle"": 177.67969134987493, ""rightHipAngle"": 165.63299554241271, ""leftElbowAngle"": 157.20462970024457, ""rightKneeAngle"": 176.80267459707085, ""rightElbowAngle"": 164.15841169479808, ""leftShoulderAngle"": 97.49372796221958, ""rightShoulderAngle"": 97.24308060401285}"
"Lateral Raise","{""leftHipAngle"": 156.66074581665504, ""leftKneeAngle"": 178.98643884511006, ""rightHipAngle"": 166.03661863248885, ""leftElbowAngle"": 164.5745008108654, ""rightKneeAngle"": 173.08860157538024, ""rightElbowAngle"": 165.2206584126835, ""leftShoulderAngle"": 91.3242050200011, ""rightShoulderAngle"": 89.37914211156532}"
"Lateral Raise","{""leftHipAngle"": 156.66217583871386, ""leftKneeAngle"": 176.91422616060294, ""rightHipAngle"": 165.38506596208205, ""leftElbowAngle"": 168.73791602922185, ""rightKneeAngle"": 173.21901083556338, ""rightElbowAngle"": 178.87330861638765, ""leftShoulderAngle"": 54.98250292445603, ""rightShoulderAngle"": 60.181772964706845}"
"Lateral Raise","{""leftHipAngle"": 157.31232874351724, ""leftKneeAngle"": 177.5629750839318, ""rightHipAngle"": 158.3147255258005, ""leftElbowAngle"": 144.43923076615047, ""rightKneeAngle"": 168.7213384036848, ""rightElbowAngle"": 141.41845370747848, ""leftShoulderAngle"": 32.831412532662675, ""rightShoulderAngle"": 35.298975375136834}"
"Lateral Raise","{""leftHipAngle"": 155.25815585533462, ""leftKneeAngle"": 179.80064774673644, ""rightHipAngle"": 156.36818437929523, ""leftElbowAngle"": 123.90519470408016, ""rightKneeAngle"": 166.03961159852565, ""rightElbowAngle"": 119.14239474421268, ""leftShoulderAngle"": 15.902838357342688, ""rightShoulderAngle"": 22.26359100793329}"
"Lateral Raise","{""leftHipAngle"": 157.5977854953675, ""leftKneeAngle"": 177.64336119766352, ""rightHipAngle"": 158.7616956112528, ""leftElbowAngle"": 120.91614632795132, ""rightKneeAngle"": 168.37330284579102, ""rightElbowAngle"": 120.11896540778037, ""leftShoulderAngle"": 15.927381451360445, ""rightShoulderAngle"": 20.157672372398448}"
"Lateral Raise","{""leftHipAngle"": 156.82816683455545, ""leftKneeAngle"": 179.91545923757567, ""rightHipAngle"": 156.16509132995796, ""leftElbowAngle"": 107.79616996189772, ""rightKneeAngle"": 164.41960799561554, ""rightElbowAngle"": 114.93268925801486, ""leftShoulderAngle"": 40.252688111352285, ""rightShoulderAngle"": 35.292071524150785}"
"Lateral Raise","{""leftHipAngle"": 155.15291573988918, ""leftKneeAngle"": 175.48355468731776, ""rightHipAngle"": 164.07147041618967, ""leftElbowAngle"": 175.04960691663052, ""rightKneeAngle"": 171.4532544646737, ""rightElbowAngle"": 169.14843570712813, ""leftShoulderAngle"": 74.14000763050302, ""rightShoulderAngle"": 74.91433931273772}"
"Lateral Raise","{""leftHipAngle"": 154.7069836496411, ""leftKneeAngle"": 175.86400221294105, ""rightHipAngle"": 164.32738672467283, ""leftElbowAngle"": 160.1125600089881, ""rightKneeAngle"": 174.1241852681093, ""rightElbowAngle"": 175.52522732003808, ""leftShoulderAngle"": 88.5780446759257, ""rightShoulderAngle"": 92.57241266943504}"
"Lateral Raise","{""leftHipAngle"": 155.80728558136954, ""leftKneeAngle"": 177.97534605843202, ""rightHipAngle"": 166.64905167570492, ""leftElbowAngle"": 160.35362513836782, ""rightKneeAngle"": 176.31057368418095, ""rightElbowAngle"": 165.1507444007355, ""leftShoulderAngle"": 98.11852534967342, ""rightShoulderAngle"": 95.77766012614426}"
"Lateral Raise","{""leftHipAngle"": 155.77903280033598, ""leftKneeAngle"": 179.7584047090111, ""rightHipAngle"": 165.91633912400138, ""leftElbowAngle"": 165.92520394010523, ""rightKneeAngle"": 173.81806341616502, ""rightElbowAngle"": 163.10286211670237, ""leftShoulderAngle"": 91.33522656192116, ""rightShoulderAngle"": 93.03098759059368}"
"Lateral Raise","{""leftHipAngle"": 153.0496182985387, ""leftKneeAngle"": 173.2975571875023, ""rightHipAngle"": 164.42950439231237, ""leftElbowAngle"": 168.0408022622363, ""rightKneeAngle"": 170.73941083590103, ""rightElbowAngle"": 178.93845288396162, ""leftShoulderAngle"": 61.36700772981375, ""rightShoulderAngle"": 65.36657253247552}"
"Lateral Raise","{""leftHipAngle"": 154.5109882460309, ""leftKneeAngle"": 176.0599817148378, ""rightHipAngle"": 156.00396639029975, ""leftElbowAngle"": 124.45913267065936, ""rightKneeAngle"": 164.4180363654432, ""rightElbowAngle"": 117.6905300116978, ""leftShoulderAngle"": 36.340793547688165, ""rightShoulderAngle"": 37.777173524507305}"
"Lateral Raise","{""leftHipAngle"": 154.4312801273149, ""leftKneeAngle"": 179.19473758277414, ""rightHipAngle"": 156.7519893609565, ""leftElbowAngle"": 112.89839769242204, ""rightKneeAngle"": 164.95123063082224, ""rightElbowAngle"": 100.9737788193262, ""leftShoulderAngle"": 19.772975752744752, ""rightShoulderAngle"": 22.58630089581005}"
"Lateral Raise","{""leftHipAngle"": 156.44177825193586, ""leftKneeAngle"": 177.2356095532548, ""rightHipAngle"": 156.06337673987255, ""leftElbowAngle"": 104.91180310654988, ""rightKneeAngle"": 163.77480745867342, ""rightElbowAngle"": 97.00726132205774, ""leftShoulderAngle"": 21.43970749799432, ""rightShoulderAngle"": 22.982143385518047}"
"Lateral Raise","{""leftHipAngle"": 152.51854464554867, ""leftKneeAngle"": 172.47153494777143, ""rightHipAngle"": 161.024339369773, ""leftElbowAngle"": 109.20254149033444, ""rightKneeAngle"": 170.21873896175825, ""rightElbowAngle"": 97.54510687367063, ""leftShoulderAngle"": 43.03921892228175, ""rightShoulderAngle"": 40.84266109751175}"
"Lateral Raise","{""leftHipAngle"": 154.84751269079598, ""leftKneeAngle"": 173.66728937493522, ""rightHipAngle"": 161.6653797089137, ""leftElbowAngle"": 171.6934773709512, ""rightKneeAngle"": 168.65459003311318, ""rightElbowAngle"": 178.86382025772485, ""leftShoulderAngle"": 76.52000675982062, ""rightShoulderAngle"": 75.9065235194665}"
"Lateral Raise","{""leftHipAngle"": 153.3353165408664, ""leftKneeAngle"": 175.6633941801283, ""rightHipAngle"": 166.02162191105637, ""leftElbowAngle"": 154.88138640385662, ""rightKneeAngle"": 173.6769486751595, ""rightElbowAngle"": 163.6182470877359, ""leftShoulderAngle"": 93.72760476648416, ""rightShoulderAngle"": 93.48479864248394}"
"Lateral Raise","{""leftHipAngle"": 155.1675581832054, ""leftKneeAngle"": 179.81460114350463, ""rightHipAngle"": 166.41270095097812, ""leftElbowAngle"": 154.3569860597081, ""rightKneeAngle"": 173.316444702899, ""rightElbowAngle"": 158.19541863400244, ""leftShoulderAngle"": 93.43773948825502, ""rightShoulderAngle"": 94.76091812926606}"
"Lateral Raise","{""leftHipAngle"": 156.6010664945386, ""leftKneeAngle"": 179.92118641092557, ""rightHipAngle"": 160.32777346529747, ""leftElbowAngle"": 166.2040875967027, ""rightKneeAngle"": 169.06531111574307, ""rightElbowAngle"": 165.92192613934017, ""leftShoulderAngle"": 81.73143213754611, ""rightShoulderAngle"": 85.80925158913323}"
"Lateral Raise","{""leftHipAngle"": 154.36835053796727, ""leftKneeAngle"": 176.0008383941301, ""rightHipAngle"": 164.02653439488284, ""leftElbowAngle"": 164.62240212574497, ""rightKneeAngle"": 172.56404462094818, ""rightElbowAngle"": 169.66551448130423, ""leftShoulderAngle"": 46.10539347552387, ""rightShoulderAngle"": 48.950620595697714}"
"Lateral Raise","{""leftHipAngle"": 152.43742943028656, ""leftKneeAngle"": 176.5201801637715, ""rightHipAngle"": 155.06071744805328, ""leftElbowAngle"": 145.9103054683096, ""rightKneeAngle"": 165.1700222980749, ""rightElbowAngle"": 128.7341751368355, ""leftShoulderAngle"": 19.209410931108337, ""rightShoulderAngle"": 24.755715680541456}"
"Lateral Raise","{""leftHipAngle"": 155.4562925285683, ""leftKneeAngle"": 179.84536323689437, ""rightHipAngle"": 155.87669246351655, ""leftElbowAngle"": 110.18688930784192, ""rightKneeAngle"": 164.1361290867742, ""rightElbowAngle"": 100.52042598471428, ""leftShoulderAngle"": 18.609573004323146, ""rightShoulderAngle"": 22.80625306052607}"
"Lateral Raise","{""leftHipAngle"": 156.03557536205986, ""leftKneeAngle"": 179.7304856772975, ""rightHipAngle"": 156.884688381931, ""leftElbowAngle"": 108.34810819495264, ""rightKneeAngle"": 166.27058145646208, ""rightElbowAngle"": 98.07347385972244, ""leftShoulderAngle"": 20.513053081485847, ""rightShoulderAngle"": 25.617398700014377}"
"Lateral Raise","{""leftHipAngle"": 153.1113087023658, ""leftKneeAngle"": 174.0734525613512, ""rightHipAngle"": 164.76892747074567, ""leftElbowAngle"": 179.6715629380193, ""rightKneeAngle"": 171.40261507338548, ""rightElbowAngle"": 170.5636707700687, ""leftShoulderAngle"": 64.70759570006601, ""rightShoulderAngle"": 57.36386596626013}"
"Lateral Raise","{""leftHipAngle"": 155.06970893263673, ""leftKneeAngle"": 178.84317179329193, ""rightHipAngle"": 161.9862037190099, ""leftElbowAngle"": 161.12759218260268, ""rightKneeAngle"": 171.22061904029553, ""rightElbowAngle"": 166.51091154352173, ""leftShoulderAngle"": 89.76649953191907, ""rightShoulderAngle"": 88.27116926047738}"
"Lateral Raise","{""leftHipAngle"": 153.55568778134963, ""leftKneeAngle"": 177.67649394676823, ""rightHipAngle"": 164.85384183572313, ""leftElbowAngle"": 152.25362156172062, ""rightKneeAngle"": 172.14024816123597, ""rightElbowAngle"": 162.11216530468886, ""leftShoulderAngle"": 95.49960844415152, ""rightShoulderAngle"": 93.70087743509512}"
"Lateral Raise","{""leftHipAngle"": 154.17824827532925, ""leftKneeAngle"": 178.24269961083084, ""rightHipAngle"": 166.14518090978814, ""leftElbowAngle"": 160.2515083830827, ""rightKneeAngle"": 174.33719563948213, ""rightElbowAngle"": 162.3632223019765, ""leftShoulderAngle"": 89.85184695953598, ""rightShoulderAngle"": 89.68116922893373}"
"Lateral Raise","{""leftHipAngle"": 156.20970773650103, ""leftKneeAngle"": 175.3804405045687, ""rightHipAngle"": 162.16650590924823, ""leftElbowAngle"": 153.38593294345063, ""rightKneeAngle"": 170.7293985506913, ""rightElbowAngle"": 171.21937620484331, ""leftShoulderAngle"": 48.90671071412852, ""rightShoulderAngle"": 61.89106970726432}"
"Lateral Raise","{""leftHipAngle"": 154.37968143677122, ""leftKneeAngle"": 179.8269377628657, ""rightHipAngle"": 158.56817521865014, ""leftElbowAngle"": 128.84298070945346, ""rightKneeAngle"": 172.4413599844916, ""rightElbowAngle"": 98.18940758680576, ""leftShoulderAngle"": 17.092097383271955, ""rightShoulderAngle"": 25.752913827574165}"
"Lateral Raise","{""leftHipAngle"": 152.94529600691433, ""leftKneeAngle"": 177.47712552694458, ""rightHipAngle"": 157.777005438613, ""leftElbowAngle"": 111.2996051871855, ""rightKneeAngle"": 171.36800600707286, ""rightElbowAngle"": 92.78946334332414, ""leftShoulderAngle"": 14.641080359547292, ""rightShoulderAngle"": 22.92887220982038}"
"Lateral Raise","{""leftHipAngle"": 155.83000068964168, ""leftKneeAngle"": 178.93278443135526, ""rightHipAngle"": 156.52906507715815, ""leftElbowAngle"": 109.13739386736592, ""rightKneeAngle"": 168.0894515060816, ""rightElbowAngle"": 96.65522659092842, ""leftShoulderAngle"": 20.48397741051937, ""rightShoulderAngle"": 22.842972383950876}"
"Lateral Raise","{""leftHipAngle"": 156.16848592538116, ""leftKneeAngle"": 176.7830929086798, ""rightHipAngle"": 159.29572909552635, ""leftElbowAngle"": 100.68898370268556, ""rightKneeAngle"": 167.3849725253316, ""rightElbowAngle"": 120.87921294894942, ""leftShoulderAngle"": 49.78245494143079, ""rightShoulderAngle"": 44.55653464944812}"
"Lateral Raise","{""leftHipAngle"": 156.25250025316373, ""leftKneeAngle"": 179.5803232223184, ""rightHipAngle"": 159.4716691444047, ""leftElbowAngle"": 164.5126391709737, ""rightKneeAngle"": 167.92331806747777, ""rightElbowAngle"": 169.5457369779559, ""leftShoulderAngle"": 83.4033560772478, ""rightShoulderAngle"": 80.32909145361963}"
"Lateral Raise","{""leftHipAngle"": 155.37503729408007, ""leftKneeAngle"": 179.5569062328717, ""rightHipAngle"": 163.9113229831595, ""leftElbowAngle"": 152.7412280616178, ""rightKneeAngle"": 174.1182102660975, ""rightElbowAngle"": 154.74141646400273, ""leftShoulderAngle"": 94.53791565894872, ""rightShoulderAngle"": 92.13250981706604}"
"Lateral Raise","{""leftHipAngle"": 153.1883372119905, ""leftKneeAngle"": 176.2230563547524, ""rightHipAngle"": 164.99556522793907, ""leftElbowAngle"": 149.97966353867048, ""rightKneeAngle"": 175.19347006303846, ""rightElbowAngle"": 156.2325052462147, ""leftShoulderAngle"": 94.03313090685238, ""rightShoulderAngle"": 93.01225853830393}"
"Lateral Raise","{""leftHipAngle"": 154.27501710363907, ""leftKneeAngle"": 178.67740032064208, ""rightHipAngle"": 165.34065212040602, ""leftElbowAngle"": 176.55337214560544, ""rightKneeAngle"": 174.5739234249714, ""rightElbowAngle"": 178.99027521858946, ""leftShoulderAngle"": 74.65463806910896, ""rightShoulderAngle"": 75.07852966602067}"
"Lateral Raise","{""leftHipAngle"": 151.7856565110154, ""leftKneeAngle"": 172.40195380155777, ""rightHipAngle"": 158.96182697753054, ""leftElbowAngle"": 118.89227948933538, ""rightKneeAngle"": 170.74246874744193, ""rightElbowAngle"": 88.4607087191827, ""leftShoulderAngle"": 37.800734524708574, ""rightShoulderAngle"": 44.86127907639381}"
"Lateral Raise","{""leftHipAngle"": 155.8086714104436, ""leftKneeAngle"": 178.61708328369352, ""rightHipAngle"": 156.98157909612428, ""leftElbowAngle"": 123.04995456525822, ""rightKneeAngle"": 165.62428848798044, ""rightElbowAngle"": 107.192029880479, ""leftShoulderAngle"": 15.525741503228968, ""rightShoulderAngle"": 20.352074359010096}"
"Lateral Raise","{""leftHipAngle"": 152.76689856017737, ""leftKneeAngle"": 177.7614949917472, ""rightHipAngle"": 156.94878504367435, ""leftElbowAngle"": 124.17315611851656, ""rightKneeAngle"": 165.4930242440326, ""rightElbowAngle"": 104.66084794010143, ""leftShoulderAngle"": 13.3614772890477, ""rightShoulderAngle"": 16.34505622968568}"
"Lateral Raise","{""leftHipAngle"": 150.59903668246164, ""leftKneeAngle"": 169.9170955147371, ""rightHipAngle"": 157.96315713787635, ""leftElbowAngle"": 98.16725893481674, ""rightKneeAngle"": 164.7720665959141, ""rightElbowAngle"": 99.91396385452954, ""leftShoulderAngle"": 39.63741870122854, ""rightShoulderAngle"": 33.98669460202737}"
"Lateral Raise","{""leftHipAngle"": 150.35820095468748, ""leftKneeAngle"": 173.67363108302325, ""rightHipAngle"": 163.66229596626872, ""leftElbowAngle"": 162.0224298042819, ""rightKneeAngle"": 171.6487988319092, ""rightElbowAngle"": 142.29147796458352, ""leftShoulderAngle"": 79.83468580951187, ""rightShoulderAngle"": 74.11352011656885}"
"Lateral Raise","{""leftHipAngle"": 154.1993056761849, ""leftKneeAngle"": 174.89518468891802, ""rightHipAngle"": 165.85861034257812, ""leftElbowAngle"": 168.69859542661237, ""rightKneeAngle"": 178.18183228908276, ""rightElbowAngle"": 169.45274554592353, ""leftShoulderAngle"": 96.43792417225713, ""rightShoulderAngle"": 92.71826457230172}"
"Lateral Raise","{""leftHipAngle"": 155.0953523563947, ""leftKneeAngle"": 177.04337651231612, ""rightHipAngle"": 166.3040134995023, ""leftElbowAngle"": 157.82144941780348, ""rightKneeAngle"": 176.33427046198076, ""rightElbowAngle"": 146.8508103584665, ""leftShoulderAngle"": 96.57617583454386, ""rightShoulderAngle"": 95.91491619300338}"
"Lateral Raise","{""leftHipAngle"": 154.3182947899421, ""leftKneeAngle"": 176.35378234302618, ""rightHipAngle"": 165.72132582723805, ""leftElbowAngle"": 159.5534789974431, ""rightKneeAngle"": 172.41364447308968, ""rightElbowAngle"": 157.0316757240948, ""leftShoulderAngle"": 92.44333360703384, ""rightShoulderAngle"": 93.45805592869684}"
